word,count
conduce,3
conduces,1
conduct,5
conducted,1
confederates,1
confer,2
confess,2
confessed,3
confessedly,2
confessing,2
confessor,1
confidence,7
confident,3
confidently,1
confine,1
confined,3
confirmed,1
confirms,1
confounded,2
confounds,2
confused,1
confusion,1
confutation,1
confuted,2
congenial,2
congratulate,1
congratulated,1
congratulations,1
congreves,1
congruity,1
conjecturae,1
conjectural,3
conjecture,11
conjecturers,1
conjectures,2
conjoined,1
conjunction,1
connected,2
connecting,1
conscious,1
consciousness,2
consequence,3
consequential,1
considerable,1
considerate,1
consideration,4
considered,11
considers,2
consistent,1
consists,2
consolatory,1
consonant,1
conspicuous,1
conspiracy,1
conspire,1
constant,1
constantly,1
constituted,1
constitutes,1
construction,3
contemplated,1
contemplates,2
contemplating,1
contemplation,2
contemporary,1
contempt,4
contemptible,2
contend,1
contending,1
content,4
contented,1
contention,2
contest,2
continual,2
continually,1
continuance,1
continue,1
continued,7
continues,2
continuity,1
contract,1
contracted,1
contraction,2
contradictions,1
contradictory,1
contrarieties,1
contrariety,1
contrary,5
contribute,1
contributed,1
contributes,1
contrive,1
controversy,3
controvertist,1
convenience,1
conversation,10
conversing,1
convey,1
conveyed,1
convicted,1
conviction,1
convinced,1
cool,1
coolness,1
cooperate,2
cooperated,1
copied,6
copiers,1
copies,13
copious,1
copiousness,1
copy,5
cordelia,3
cordelias,1
cordis,1
coriolanus,1
corneille,1
correct,1
corrected,2
correction,5
corrections,1
corrupt,5
corrupted,7
corruption,2
corruptions,1
counsel,1
counsels,1
count,1
counteracts,1
country,5
countrymen,2
courage,2
courting,1
courts,1
cousin,3
coward,1
credentials,1
credible,3
credit,4
credited,4
credulity,2
credulous,2
creeping,1
crime,2
crimes,7
criminal,1
critical,8
criticised,1
criticism,21
criticisms,1
critick,6
criticks,11
crosses,2
crouded,1
crowded,1
cruelty,3
cryd,1
cultivated,3
cultivation,1
cunning,1
cupressi,1
cure,1
cured,1
curiosity,8
curious,2
current,2
curtains,1
custom,2
customs,6
cynthio,2
cyprus,2
dagger,1
daily,1
damps,1
danger,6
dangerous,2
danish,1
dark,3
darkened,1
darker,1
darkness,1
daughter,1
daughters,2
day,4
days,2
dazzles,1
dead,6
death,10
debased,1
debate,1
decay,1
deceived,1
decency,1
deception,1
decide,2
decided,2
decisions,1
declamation,3
declamations,1
declaration,1
declared,1
declares,1
declaring,1
declined,1
declines,1
declining,1
decry,1
deduction,1
deeds,1
deep,2
defame,1
defeated,1
defect,1
defects,2
defence,2
defenceless,1
defend,2
defended,1
deficient,1
defilement,1
definite,2
deformed,1
deformities,1
degeneracy,1
degenerating,1
degree,4
dejection,1
delegated,1
deliberate,1
deliberately,2
delicacies,1
delicacy,2
delight,7
delighted,3
delighting,1
delirious,1
deliver,2
delivered,2
delivers,2
delusion,2
demand,4
demanded,1
demands,2
demolish,1
demonstration,1
demonstrative,1
denied,2
dennis,4
denominations,1
depart,1
departs,1
depends,2
depravation,2
depravations,3
depraved,1
depravity,1
depreciate,1
depress,1
depressed,1
depressions,2
depths,1
dereliction,1
derive,1
derived,1
describes,2
descriptions,3
desdemona,1
deserve,2
deservedly,1
deserves,4
design,11
designed,3
designs,4
desire,4
desired,2
desires,3
desk,1
despicable,2
despise,3
despised,3
despises,1
destiny,1
destroys,2
destruction,2
desultory,1
deter,1
determination,1
determine,1
determined,2
detested,1
detorted,1
deviate,1
deviated,2
deviates,1
deviating,1
deviations,1
devolved,1
dewdrops,1
dexterity,1
dialogue,14
dialogues,1
diamonds,1
dictatorial,1
diction,5
die,2
died,1
dies,2
difference,1
difficult,7
difficulties,2
difficulty,3
diffusing,1
dignity,7
dilated,1
diligence,9
diligent,5
diligently,3
dim,1
diminish,2
diminution,2
dinner,1
dinners,1
direct,1
direction,1
directions,1
disabled,1
disappeard,1
disappoint,1
disappointed,1
disappointment,1
disapprobation,1
discarded,1
discerned,1
discernment,3
discharge,1
discord,1
discover,6
discovered,8
discoveries,1
discovering,2
discovers,1
discovery,2
discredit,1
discretion,1
discriminated,2
discriminates,1
discriminations,1
discursive,1
discussed,2
disdain,1
disentangle,1
disentangled,1
disguise,2
disgusted,1
dishonest,1
disliked,1
dismiss,1
dismisses,1
dispatch,1
dispatches,1
display,4
displayed,1
displays,2
disposition,3
dispositions,2
dispossessing,1
disproportionate,2
disputable,1
dispute,2
disputed,2
disqualified,1
disquisition,2
dissipated,1
dissoluble,1
dissolved,1
dissyllable,2
distance,1
distant,1
distinct,5
distinction,5
distinctions,2
distinguish,1
distinguished,3
distinguishes,2
distinguishing,1
distorted,1
distortions,1
distraction,1
distress,4
distressed,2
distressful,1
distributed,3
distribution,2
disturbance,1
disturbed,2
diversified,3
diversify,1
diversion,1
diversities,1
diversity,2
diverted,1
diverting,1
divide,1
divided,4
division,2
doctors,1
dogmatically,1
domestick,1
dominion,2
dost,2
dotage,2
doth,2
doubler,1
doubt,2
doubted,1
doubtful,1
doubtless,2
dr,7
dragging,1
dragons,2
drama,19
dramas,3
dramatick,7
dramatist,1
dramatists,1
drapery,1
draw,2
drawn,5
dread,1
dreadful,1
dream,2
dreaming,1
dreams,1
dress,2
drew,1
drop,1
drunkard,1
drunkenness,1
dryden,4
dubitas,1
ductile,1
dug,1
duke,9
dukes,1
dull,3
dulness,1
dunghill,1
durable,1
duration,3
duty,7
dwarf,1
dying,1
eager,1
eagle,1
ear,2
earliest,1
earls,1
ears,1
earth,1
earthtreading,2
ease,2
easiest,1
easily,21
easy,14
eclipse,2
edition,8
editions,7
editor,12
editors,13
edmund,2
education,2
efface,1
effected,1
effects,2
effeminacy,1
efficacy,1
effort,1
efforts,2
effused,1
effusions,2
egypt,1
eighth,1
eject,1
ejection,1
elaborate,1
elapsed,1
elapses,1
elder,1
elegance,7
elegant,5
elegantly,1
elevated,1
elevation,3
elevations,1
elizabeth,1
eloquence,1
eluded,1
embarrassed,1
embellished,1
emenations,1
emendation,7
emendations,7
emendatory,4
emerge,1
eminence,1
eminently,2
emotion,1
emotions,1
emperour,2
empire,1
empirick,1
employ,2
employed,1
employments,2
employs,2
emptiness,1
empyrean,1
emulation,1
enable,1
enabled,1
enamour,1
enchaining,1
enchantments,1
encomiasts,1
encounter,1
encountered,1
encouragement,1
encrease,1
encreases,1
encroach,1
encroaching,1
encumbrance,1
endeavour,2
endeavoured,7
endeavours,5
ended,3
endless,2
ends,1
endure,3
endured,7
enemy,4
energetick,1
enfeebled,1
enforced,1
engaged,3
engages,1
engaging,1
english,18
engulf,1
enjoy,1
enjoyed,1
enjoying,1
enlarged,1
enlarging,1
enlivened,1
enmities,1
enormous,1
enquirer,1
enquiries,2
enquiry,4
entangle,2
entangled,1
entangles,1
enterprise,1
entertainment,1
enumerating,1
enumeration,4
envious,1
envy,3
epilogue,1
epithets,1
equal,6
equality,1
equally,6
equipoise,1
equivalent,1
equivocation,1
equivocations,1
erroneous,1
errors,2
errour,4
errours,3
erudition,1
escape,1
escaped,3
escapes,2
esily,1
essays,1
essential,3
established,4
esteem,3
esteemed,2
estimate,5
estimated,2
euripides,1
european,1
evanescent,2
evening,1
event,6
events,9
evidence,1
evident,5
evidently,4
evil,5
evils,4
evolutions,1
evolved,1
exact,5
exactness,1
exalt,2
exaltations,1
exalted,1
exalting,1
examination,2
examine,1
examined,4
examining,1
examples,3
exceed,1
excelled,1
excellence,15
excellencies,3
excellent,1
excells,1
excels,1
excepted,1
excepting,1
exception,1
exchange,1
excited,1
exciting,3
exclaimed,1
exclamation,1
exclude,1
excrescence,1
excursion,1
excuse,2
executes,1
exercise,2
exercised,5
exercises,1
exert,1
exerted,1
exerts,1
exhausted,1
exhibit,4
exhibited,5
exhibiting,2
exhibition,4
exhibitions,1
exhibits,2
exhilarated,1
exigence,1
exigences,1
exile,1
exist,1
existence,2
exorbitant,1
expanded,1
expect,1
expectation,4
expectations,3
expected,2
expedient,1
expedients,1
expence,1
expended,1
experience,4
experiment,1
experimental,1
explain,2
explained,4
explaining,1
explanation,3
explanations,2
explanatory,1
exposed,4
exposes,1
exposition,1
expositor,1
express,2
expresses,1
expressing,1
expression,3
exquisitely,2
extant,1
extasies,1
extasy,1
extend,3
extended,1
extends,1
extension,1
extensive,1
extent,1
extenuate,1
extenuation,1
external,1
extraordinary,1
extravagance,1
extravagancies,1
extreme,1
extremely,2
extremity,1
extrusion,1
exuberant,1
exultations,1
exults,2
eye,7
eyes,5
fable,8
fables,1
fabricks,2
fabulous,3
facilitate,1
facilitating,1
fact,2
faction,2
faculties,3
fading,1
fail,3
failed,1
failings,1
fails,2
fairest,1
fairies,1
faith,1
faithful,1
faithless,1
fall,2
fallacy,1
fallibility,1
falling,1
falls,1
false,7
falsehood,2
falsely,2
falshood,1
falstaff,6
fame,10
familiar,5
familiarity,1
familiarizes,1
familliar,1
fanciful,1
fancy,3
farfetched,1
farmer,1
fascinations,1
fashion,1
fashionable,1
fashions,1
fast,1
fatal,1
fate,3
father,2
fatigue,1
fault,3
faults,13
favour,7
favourable,2
favoured,2
favourite,1
fear,1
fears,1
feasted,1
feceris,1
feel,11
feels,2
feigned,2
felicity,2
fell,3
ferment,1
fermented,1
ferrei,1
fertile,1
fertility,1
feudal,1
fiction,6
fictitious,1
fidelity,1
field,3
fiery,1
fighting,1
figure,1
figures,1
filled,3
filling,1
fills,4
final,1
finding,1
finds,2
finished,1
fit,3
fixed,4
flames,1
flat,1
flatter,1
flattering,1
flaws,1
float,1
flood,1
flowers,1
flutter,1
flux,1
fly,1
foam,1
folio,3
folios,2
foll,2
follies,1
follow,1
fop,1
forbear,1
force,10
forced,5
forces,2
forcest,1
foreign,2
foresight,1
forest,1
foretokens,1
forgive,1
forgiven,1
forgot,1
forgotten,1
fork,1
forked,2
form,5
formalities,1
formality,1
formed,5
formidable,1
forming,2
forms,3
forsake,1
fortune,2
fountains,2
fourth,1
fragment,1
franks,1
fraternity,1
freaks,1
free,1
freely,1
french,2
frequent,5
frequented,1
frequently,2
friar,1
friend,4
friends,2
friendships,1
frighted,2
frigidity,1
frolick,1
frolicks,1
fruitful,1
fugitive,1
fully,2
furious,1
furnish,1
furniture,1
future,2
gaiety,2
gain,4
gained,1
gaining,1
gamelyn,1
gangrene,1
garden,1
gardiner,1
gathered,2
gay,2
gayeties,1
gayety,1
general,18
generally,3
generation,2
generations,1
generosity,1
genius,11
gentlemen,2
genuine,6
gesture,2
giant,1
giants,1
giraldi,1
girls,1
glad,2
gladden,1
gleaned,1
gleaning,1
gloomy,2
gloucesters,1
glutton,1
gold,3
golden,4
good,11
gorboduc,1
gothic,1
governd,1
graces,2
gradation,1
gradations,1
gradual,4
gradually,1
grammar,1
grammatical,2
grammaticus,1
grandeur,1
granicus,1
granted,1
grateful,1
gratification,1
gratifications,1
gratify,1
gratifying,1
gratitude,1
grave,1
gravediggers,1
great,24
greater,9
greatest,3
greatness,1
greek,3
greeks,1
grew,2
grey,1
grieve,1
grimace,1
grope,1
gross,3
grossness,1
ground,1
grows,1
guilt,1
guilty,1
guinea,1
guy,1
habit,2
habitations,1
habits,1
habitudes,1
haddon,1
hamilton,1
hamlet,10
hand,1
hands,3
hanmer,2
hanmers,1
happen,5
happened,5
happening,1
happier,2
happily,3
happiness,4
happy,6
hard,2
hardend,1
harmless,1
harmonious,1
harmony,4
harrass,1
harris,1
harsh,2
harshness,1
harvest,1
hast,4
haste,1
hastily,1
hasting,1
hasty,1
hate,2
hated,1
hath,2
haughty,1
hawkd,1
hazard,1
head,1
heading,1
health,1
heaped,1
hear,1
heard,4
hearer,1
heart,9
heat,2
heavens,1
hector,1
heel,1
height,1
heightened,1
heights,1
held,1
helps,1
hemings,1
henry,9
heresies,1
hermit,1
hero,4
heroes,1
heroick,1
heterogeneous,1
hewn,1
hide,1
hierocles,1
hieronnymo,1
high,9
higher,1
highest,4
hindered,2
hindrance,1
hint,1
hints,1
hippolyta,1
hired,1
historical,3
histories,4
history,5
hitherto,1
hold,1
holds,1
homer,4
homo,1
honest,1
honesty,1
honour,5
honourable,1
honours,2
hope,13
hopes,3
horrid,1
horror,1
hostility,1
hot,1
hour,4
hours,3
house,2
houses,1
huetius,1
human,20
humanity,2
humour,3
hunted,1
hurried,1
hurt,1
hurtful,1
hyperbolical,2
hypocrisy,1
iago,4
idea,3
ideal,1
ideas,9
idle,3
ignorance,10
ignorant,4
ii,20
iii,26
illudunt,1
illuminated,2
illustrate,1
illustrated,2
illustration,2
illustrative,1
image,2
images,3
imaginable,1
imagination,10
imagine,1
imagined,4
imagines,2
imis,1
imitate,2
imitated,3
imitates,1
imitation,5
imitations,5
imitative,1
impart,1
impartiality,1
impatient,1
imperfectly,2
imperial,1
importunately,1
importuned,1
impossibility,1
impossible,5
impregnated,1
impress,2
impression,1
imprisonment,1
improbability,1
improbable,2
improbably,1
improprieties,1
impropriety,2
improve,2
improved,1
improvement,5
improvers,1
improving,1
impurities,1
imputed,2
inaccessible,1
inactive,2
inanimate,1
inarticulate,1
inattention,1
inattentive,1
incendiary,1
incest,1
incident,5
incidentally,1
incidents,13
incidimus,1
incited,1
inclined,4
includes,2
incommodious,1
incongruity,1
inconsistent,1
inconstancy,1
increase,2
incredibility,1
incredulity,1
incrustations,1
inculcate,1
incumbrances,1
incurred,1
indebted,2
indefinite,2
indefinitely,1
independant,1
independent,1
indifference,1
indifferent,1
indifferently,1
indigent,1
indignation,4
indiscriminately,1
individual,1
individuals,1
indubitable,1
indubitably,1
indulge,4
indulged,4
indulgence,1
industry,1
inelegance,1
inevitably,1
inexistence,1
inextricably,1
infallible,1
infancy,2
inferiour,2
infirmity,1
inflame,1
inflammations,1
inflated,1
inflexible,1
influence,2
infused,1
ingenious,1
inhabitants,1
initiation,1
injury,4
innocence,3
innocent,2
innocently,1
innovations,1
innumerable,2
inquire,2
inquiring,1
inroads,1
insensibility,1
inseparable,1
insert,1
inserted,4
inserting,4
insertion,1
insidious,1
insipid,1
insipidity,1
insolent,1
instances,1
instinct,1
instituted,1
institutions,1
instruct,6
instructed,1
instructing,1
instruction,3
instructive,1
instrument,1
instruments,1
insult,2
integrity,4
intellect,1
intellectual,1
intelligence,2
intelligible,1
intend,2
intended,8
intent,3
intention,3
intentionally,1
inter,1
interchange,1
interchangeably,1
interchanges,2
intercourse,1
interesting,1
interests,2
intermediate,1
interpolators,1
interposed,1
interpretation,2
interpretations,3
interrupted,2
interruption,2
interspersed,1
interstice,1
intervals,2
intervene,1
intervention,3
intricacies,2
intricate,2
intrigue,1
intrinsick,1
introduce,1
introduced,2
introduction,1
intuition,1
invariable,1
invasion,1
invective,1
invectives,1
invent,1
invented,2
invested,1
investigated,1
invigorated,1
invitation,2
invites,1
involuntary,1
involutions,1
involve,1
involved,1
inwards,1
iron,1
irrecoverably,1
irregular,2
irregularity,1
irresistably,1
irresistible,1
irresistibly,1
isabel,4
isabellas,1
ist,1
ita,1
italian,4
italy,2
iv,12
ix,1
jealous,1
jests,2
johnson,3
join,1
joint,1
journey,1
joy,4
judge,3
judged,1
judgement,4
judging,1
judgment,7
judgments,1
judicial,3
judicious,1
juliet,5
juliets,1
juno,1
justice,11
justified,1
justify,3
justly,4
justness,3
juvenile,1
keenest,1
keeping,2
kill,4
killd,1
killed,2
kind,8
kindness,1
kinds,1
king,3
kingdom,1
kingdoms,1
kings,5
knew,12
knot,1
knowest,1
knowing,2
knowledge,24
laboratur,1
laborious,2
laboriously,1
labour,13
laboured,1
labours,4
lack,1
ladies,2
lady,2
laertes,1
laid,1
lament,3
lamented,3
lancaster,1
landscape,1
language,20
languages,8
languour,1
lapse,1
large,2
largest,1
late,3
latent,1
latin,2
laugh,1
laughter,3
lavished,1
law,1
laws,3
lead,2
leading,1
lear,4
learn,1
learned,14
learning,20
lears,2
leave,3
leavend,5
leaves,4
leavnd,1
led,1
left,8
legend,1
leges,1
leisure,1
length,1
lenta,1
lessen,1
letters,2
level,1
leveld,1
levelled,1
levied,2
levity,5
liberally,2
liberties,1
liberty,3
license,1
licentious,2
licentiously,1
licentiousness,2
life,35
light,6
lightening,1
lighter,2
lightly,1
lightness,1
likelihood,1
lilly,1
limb,1
limitation,2
limited,1
limits,2
limping,1
lines,7
lions,1
lipsius,2
list,1
literary,2
literature,2
lived,4
lives,3
living,3
loaded,1
loath,1
local,1
locks,1
lofty,1
london,1
long,18
longer,6
longest,1
longus,1
looked,3
loose,2
loosely,2
lopped,1
loquacious,1
lord,1
lose,1
loses,2
loss,2
lost,6
loud,2
loudly,1
love,8
lover,2
loves,1
loving,1
lucio,1
luck,1
luckily,1
lucullus,1
ludicrous,2
luminous,1
lustre,2
lusty,2
luxuriate,1
luxurious,1
luxury,1
macbeth,1
machinations,1
madagascar,1
madman,1
madness,2
magnanimous,1
magnificence,1
maintain,1
makest,1
making,5
makst,1
malice,1
malignant,2
malignity,6
malint,1
man,33
mane,1
mankind,8
manner,1
manners,9
mans,1
manufactures,1
manuscripts,1
margin,1
marginal,1
mariana,1
mark,1
marriage,1
marvellous,1
mask,1
masking,1
mass,3
masters,1
match,1
materiality,1
materials,1
matter,3
mature,1
maturer,1
maximine,2
maxims,1
mazed,1
meaner,2
meaning,9
meanness,1
meant,4
measure,5
measures,1
medea,1
meet,2
melancholy,2
meliores,1
memory,3
men,19
menaechmi,1
menenius,1
mention,2
mentioned,2
mentions,2
mercutio,1
mercutios,1
mere,6
merit,6
merriment,6
metaphor,1
metaphors,1
metelli,1
meteors,1
method,2
metre,1
mexico,1
middle,3
midsummernights,1
mighty,1
mind,31
minds,4
minerals,1
mingled,6
mingling,2
minute,5
minutely,4
mire,1
mirrour,2
mirth,2
misapprehension,1
miscarriage,1
miscarry,1
mischiefs,1
miserable,1
misery,3
mishap,1
misrepresented,1
misses,1
mistake,1
mistaken,6
mistakes,3
mistress,1
mithridates,2
mixing,1
mode,7
modelled,1
modern,12
moderns,1
modes,9
modest,1
modesty,1
modified,2
modish,1
modulation,1
mollify,1
moment,3
momentous,1
monarchs,1
month,1
months,1
monument,1
moors,1
moral,6
morality,1
morally,1
morning,1
mortals,2
mother,1
motion,2
motive,2
motives,1
mountain,1
mountains,1
mourn,1
mourner,1
mournful,1
mousing,1
mouths,1
moves,2
multiplicity,2
multiplied,2
multitudes,1
murder,1
murdered,1
murderer,3
murderers,1
murders,1
musical,1
mutilated,1
myrtles,1
mythology,1
naked,1
named,1
names,3
narration,2
narrative,3
narrow,3
narrower,1
nation,8
nations,2
native,6
natural,13
naturally,6
nature,29
ne,1
nearer,4
necessity,5
needed,1
needy,1
neglect,3
neglected,3
neglecting,1
neglects,2
negligence,10
negligent,1
neptune,1
newly,1
nice,3
nicely,2
niceties,1
nicety,2
nobis,1
noble,2
nobler,1
noblest,1
nonsense,3
north,1
nostrae,1
notes,18
notice,7
notion,2
novels,1
novelty,3
number,2
numbers,3
numerous,3
nun,1
nunc,1
nursd,1
nurse,1
oaks,1
obdurate,1
object,1
objected,1
objection,2
objections,3
obligations,1
obliged,2
oblique,1
obliterated,1
oblivion,1
obscure,8
obscured,5
obscurities,1
obscurity,4
obsequious,3
observation,7
observations,6
observe,3
observed,10
observing,2
obsolete,4
obstruct,1
obstructs,1
obtruded,1
obviate,1
occasion,8
occasionally,1
occasioned,1
occasions,1
occupied,1
occur,1
occurrences,4
odious,1
oeconomical,1
offended,4
offensive,1
offered,3
offers,1
offices,1
offspring,2
older,2
oldest,1
olim,1
omissions,1
omit,1
omits,1
online,1
opacity,1
oped,1
open,3
opened,2
openness,1
opens,2
operate,2
operation,1
ophelia,3
opinion,13
opinions,8
opportunities,3
opportunity,3
oppose,2
opposed,1
opposition,1
oppositions,1
oral,1
oratory,1
order,2
orders,1
original,13
originals,1
oris,1
orisons,1
ornaments,1
ostentation,2
ostentatious,3
ostentatiously,1
othello,5
outlived,1
outrageous,1
overlooks,1
overtake,1
overwhelm,1
owe,1
owed,1
owes,1
owl,1
owned,1
oxford,1
paid,2
pain,1
painted,1
painter,1
palace,1
palaces,1
palmerin,1
pamphlet,1
panegyrick,1
paper,2
papers,1
paradox,1
paraphrase,2
pardon,2
partakes,1
partiality,1
particle,1
particles,1
particulars,1
partly,2
parts,3
party,1
pass,6
passage,8
passages,14
passed,3
passes,4
passing,2
passion,6
passionate,1
passions,9
pastoral,1
pathetick,2
patience,1
patiently,1
pause,1
pauses,1
peculiarities,5
pedant,1
penetrating,1
people,3
peopled,1
perception,1
perfect,2
perfection,2
perfidy,2
perform,3
performance,4
performances,6
performed,4
performing,1
peril,1
perilous,1
perish,2
perished,1
perjurd,1
permiscuit,1
permit,1
permitted,1
perpetual,3
perplex,1
perplexed,4
perplexity,1
persecuted,1
persecution,1
persepolis,1
perseverance,2
persist,1
persisted,1
person,2
personage,1
personages,2
personal,3
persons,6
perspicacity,1
perspicuity,2
persuade,1
persuaded,2
persuasion,2
peru,1
perusal,2
perused,1
perusing,2
pervade,1
perverse,1
peter,1
petruchio,1
petty,3
petulance,1
petulant,1
phantoms,1
pharsalia,1
phenomena,1
philology,1
philosophical,1
phrase,2
phraseology,2
picture,2
pictures,1
piece,3
piercy,1
pines,1
pious,1
pity,4
place,24
places,6
plain,4
plainly,2
plan,3
planted,1
plausibility,1
plautus,2
play,32
players,5
playing,1
plays,31
plea,1
pleasant,3
pleasantry,2
pleased,3
pleases,1
pleasing,10
pleasure,14
pleasures,4
plebeian,1
plenty,3
plot,2
plots,4
plumbei,1
plutarchs,1
pocket,1
poem,1
poems,1
poet,23
poetical,8
poetry,7
